trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
TM50-TM1494-2-7-29436065511,TM50,29436065511,УЛ. ОБИКОЛНА,,,,TM1494,0,0
TM50-TM1494-2-9-29436065510,TM50,29436065510,УЛ. ОБИКОЛНА,,,,TM1494,0,0
TM50-TM1494-2-19-29436065511,TM50,29436065511,УЛ. ОБИКОЛНА,,,,TM1494,0,0
TM50-TM1171-1-14-29436065511,TM50,29436065511,Ж.К. ГЕО МИЛЕВ,,,,TM1171,0,0
TM50-TM1494-1-21-29436065511,TM50,29436065511,УЛ. ОБИКОЛНА,,,,TM1494,0,0
TM50-TM1494-1-23-29436065511,TM50,29436065511,УЛ. ОБИКОЛНА,,,,TM1494,0,0
TM50-TM1171-1-22-29436065511,TM50,29436065511,Ж.К. ГЕО МИЛЕВ,,,,TM1171,0,0
TM50-TM1494-1-33-29436065510,TM50,29436065510,УЛ. ОБИКОЛНА,,,,TM1494,0,0
TM50-TM1494-2-13-29436065510,TM50,29436065510,УЛ. ОБИКОЛНА,,,,TM1494,0,0
TM50-TM1494-2-25-29436065510,TM50,29436065510,УЛ. ОБИКОЛНА,,,,TM1494,0,0
TM50-TM1171-1-4-29436065511,TM50,29436065511,Ж.К. ГЕО МИЛЕВ,,,,TM1171,0,0
TM50-TM1494-1-9-29436065511,TM50,29436065511,УЛ. ОБИКОЛНА,,,,TM1494,0,0
TM50-TM1171-2-12-29436065510,TM50,29436065510,Ж.К. ГЕО МИЛЕВ,,,,TM1171,0,0
TM50-TM1494-1-25-29436065511,TM50,29436065511,УЛ. ОБИКОЛНА,,,,TM1494,0,0
TM50-TM1171-1-32-29436065510,TM50,29436065510,Ж.К. ГЕО МИЛЕВ,,,,TM1171,0,0
TM50-TM1171-2-10-29436065510,TM50,29436065510,Ж.К. ГЕО МИЛЕВ,,,,TM1171,0,0
TM50-TM1171-2-22-29436065511,TM50,29436065511,Ж.К. ГЕО МИЛЕВ,,,,TM1171,0,0
TM50-TM1171-1-8-29436065511,TM50,29436065511,Ж.К. ГЕО МИЛЕВ,,,,TM1171,0,0
TM50-TM1171-1-18-29436065510,TM50,29436065510,Ж.К. ГЕО МИЛЕВ,,,,TM1171,0,0
TM50-TM1171-1-24-29436065511,TM50,29436065511,Ж.К. ГЕО МИЛЕВ,,,,TM1171,0,0
TM50-TM1171-2-14-29436065511,TM50,29436065511,Ж.К. ГЕО МИЛЕВ,,,,TM1171,0,0
TM50-TM1171-2-26-29436065511,TM50,29436065511,Ж.К. ГЕО МИЛЕВ,,,,TM1171,0,0
TM50-TM1494-1-17-29436065510,TM50,29436065510,УЛ. ОБИКОЛНА,,,,TM1494,0,0
TM50-TM1171-1-26-29436065510,TM50,29436065510,Ж.К. ГЕО МИЛЕВ,,,,TM1171,0,0
TM50-TM1494-2-5-29436065510,TM50,29436065510,УЛ. ОБИКОЛНА,,,,TM1494,0,0
TM50-TM1494-2-5-29436065511,TM50,29436065511,УЛ. ОБИКОЛНА,,,,TM1494,0,0
TM50-TM1171-2-14-29436065510,TM50,29436065510,Ж.К. ГЕО МИЛЕВ,,,,TM1171,0,0
TM50-TM1172-1-2-29436065510,TM50,29436065510,Ж.К. ГЕО МИЛЕВ,,,,TM1172,0,0
TM50-TM1494-1-7-29436065511,TM50,29436065511,УЛ. ОБИКОЛНА,,,,TM1494,0,0
TM50-TM1171-1-8-29436065510,TM50,29436065510,Ж.К. ГЕО МИЛЕВ,,,,TM1171,0,0
TM50-TM1171-1-16-29436065510,TM50,29436065510,Ж.К. ГЕО МИЛЕВ,,,,TM1171,0,0
TM50-TM1494-2-17-29436065510,TM50,29436065510,УЛ. ОБИКОЛНА,,,,TM1494,0,0
TM50-TM1171-1-30-29436065511,TM50,29436065511,Ж.К. ГЕО МИЛЕВ,,,,TM1171,0,0
TM50-TM1171-2-4-29436065511,TM50,29436065511,Ж.К. ГЕО МИЛЕВ,,,,TM1171,0,0
TM50-TM1494-2-21-29436065511,TM50,29436065511,УЛ. ОБИКОЛНА,,,,TM1494,0,0
TM50-TM1171-2-28-29436065511,TM50,29436065511,Ж.К. ГЕО МИЛЕВ,,,,TM1171,0,0
TM50-TM1171-1-6-29436065510,TM50,29436065510,Ж.К. ГЕО МИЛЕВ,,,,TM1171,0,0
TM50-TM1494-1-11-29436065510,TM50,29436065510,УЛ. ОБИКОЛНА,,,,TM1494,0,0
TM50-TM1494-1-29-29436065511,TM50,29436065511,УЛ. ОБИКОЛНА,,,,TM1494,0,0
TM50-TM1494-2-29-29436065510,TM50,29436065510,УЛ. ОБИКОЛНА,,,,TM1494,0,0
TM22-TM3-5-14-9060483470,TM22,9060483470,Ж.К. КРАСНА ПОЛЯНА,,,TM2259060483470,TM3,0,0
TB8-TB18-1-26-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8140255675320,TB18,0,0
A2-A3909-3-8-32109114461,A2,32109114461,УЛ. ГЕН. ГУРКО,,,A2332109114461,A3909,0,0
A2-A3909-4-4-32109114461,A2,32109114461,УЛ. ГЕН. ГУРКО,,,A2432109114461,A3909,0,0
A2-A3910-3-3-32109114461,A2,32109114461,АВТОБАЗА ИСКЪР,,,A2332109114461,A3910,0,0
A81-A4234-2-13-39928581791,A81,39928581791,Ж.К. МЛАДОСТ-4,,,A81239928581791,A4234,0,0
A81-A4233-8-10-39928581791,A81,39928581791,Ж.К. ГОЦЕ ДЕЛЧЕВ,,,A81839928581791,A4233,0,0
A2-A3909-2-8-32109114461,A2,32109114461,УЛ. ГЕН. ГУРКО,,,A2232109114461,A3909,0,0
A2-A3909-1-24-32109114461,A2,32109114461,УЛ. ГЕН. ГУРКО,,,A2132109114461,A3909,0,0
A2-A3909-1-2-32109114461,A2,32109114461,УЛ. ГЕН. ГУРКО,,,A2132109114461,A3909,0,0
A2-A3910-2-15-32109114461,A2,32109114461,АВТОБАЗА ИСКЪР,,,A2232109114461,A3910,0,0
A2-A3910-3-29-32109114461,A2,32109114461,АВТОБАЗА ИСКЪР,,,A2332109114461,A3910,0,0
A2-A3909-4-22-32109114461,A2,32109114461,УЛ. ГЕН. ГУРКО,,,A2432109114461,A3909,0,0
A2-A3910-4-9-32109114461,A2,32109114461,АВТОБАЗА ИСКЪР,,,A2432109114461,A3910,0,0
A81-A4234-8-5-39928581791,A81,39928581791,Ж.К. МЛАДОСТ-4,,,A81839928581791,A4234,0,0
A2-A3909-1-4-32109114461,A2,32109114461,УЛ. ГЕН. ГУРКО,,,A2132109114461,A3909,0,0
A2-A3909-2-2-32109114461,A2,32109114461,УЛ. ГЕН. ГУРКО,,,A2232109114461,A3909,0,0
A81-A4234-2-7-39928581791,A81,39928581791,Ж.К. МЛАДОСТ-4,,,A81239928581791,A4234,0,0
A2-A3910-1-23-32109114461,A2,32109114461,АВТОБАЗА ИСКЪР,,,A2132109114461,A3910,0,0
A2-A3909-4-18-32109114461,A2,32109114461,УЛ. ГЕН. ГУРКО,,,A2432109114461,A3909,0,0
A2-A3910-1-9-32109114461,A2,32109114461,АВТОБАЗА ИСКЪР,,,A2132109114461,A3910,0,0
TB8-TB19-4-5-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8440255675320,TB19,0,0
TB8-TB18-3-22-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8340255675320,TB18,0,0
TB8-TB19-5-19-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8540255675320,TB19,0,0
TB8-TB18-5-14-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8540255675320,TB18,0,0
TB8-TB18-1-24-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8140255675320,TB18,0,0
TB8-TB18-4-10-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8440255675320,TB18,0,0
TB8-TB18-2-24-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8240255675320,TB18,0,0
TB8-TB19-3-11-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8340255675320,TB19,0,0
TB8-TB19-2-21-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8240255675320,TB19,0,0
TB8-TB18-1-12-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8140255675320,TB18,0,0
TB8-TB19-2-7-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8240255675320,TB19,0,0
TB8-TB19-6-7-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8640255675320,TB19,0,0
TB8-TB18-4-14-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8440255675320,TB18,0,0
TB8-TB19-2-11-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8240255675320,TB19,0,0
TB8-TB19-4-3-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8440255675320,TB19,0,0
TB8-TB19-4-15-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8440255675320,TB19,0,0
TB8-TB18-6-10-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8640255675320,TB18,0,0
TB8-TB19-6-11-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8640255675320,TB19,0,0
TB8-TB18-3-26-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8340255675320,TB18,0,0
TB8-TB19-5-15-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8540255675320,TB19,0,0
TB8-TB19-1-11-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8140255675320,TB19,0,0
TB8-TB18-1-10-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8140255675320,TB18,0,0
TB8-TB18-5-12-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8540255675320,TB18,0,0
A2-A3909-4-20-32109114461,A2,32109114461,УЛ. ГЕН. ГУРКО,,,A2432109114461,A3909,0,0
A81-A4233-9-14-39928581791,A81,39928581791,Ж.К. ГОЦЕ ДЕЛЧЕВ,,,A81939928581791,A4233,0,0
A25-A1924-1-2-25669620370,A25,25669620370,БУЛ. ЦАР БОРИС ІІІ,,,A25125669620370,A1924,0,0
A2-A3910-1-15-32109114461,A2,32109114461,АВТОБАЗА ИСКЪР,,,A2132109114461,A3910,0,0
A2-A3910-3-17-32109114461,A2,32109114461,АВТОБАЗА ИСКЪР,,,A2332109114461,A3910,0,0
A2-A3910-4-3-32109114461,A2,32109114461,АВТОБАЗА ИСКЪР,,,A2432109114461,A3910,0,0
A2-A3909-3-26-32109114461,A2,32109114461,УЛ. ГЕН. ГУРКО,,,A2332109114461,A3909,0,0
A2-A3910-3-11-32109114461,A2,32109114461,АВТОБАЗА ИСКЪР,,,A2332109114461,A3910,0,0
A81-A4234-6-11-39928581791,A81,39928581791,Ж.К. МЛАДОСТ-4,,,A81639928581791,A4234,0,0
A81-A3697-1-2-39928581791,A81,39928581791,Ж.К. ГОЦЕ ДЕЛЧЕВ,,,A81139928581791,A3697,0,0
A2-A3909-1-8-32109114461,A2,32109114461,УЛ. ГЕН. ГУРКО,,,A2132109114461,A3909,0,0
TB8-TB19-6-13-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8640255675320,TB19,0,0
TB8-TB18-3-14-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8340255675320,TB18,0,0
TB8-TB19-2-27-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8240255675320,TB19,0,0
A2-A3909-2-6-32109114461,A2,32109114461,УЛ. ГЕН. ГУРКО,,,A2232109114461,A3909,0,0
A81-A4233-4-6-39928581791,A81,39928581791,Ж.К. ГОЦЕ ДЕЛЧЕВ,,,A81439928581791,A4233,0,0
A81-A4233-9-16-39928581791,A81,39928581791,Ж.К. ГОЦЕ ДЕЛЧЕВ,,,A81939928581791,A4233,0,0
A81-A4234-5-5-39928581791,A81,39928581791,Ж.К. МЛАДОСТ-4,,,A81539928581791,A4234,0,0
A81-A4233-5-10-39928581791,A81,39928581791,Ж.К. ГОЦЕ ДЕЛЧЕВ,,,A81539928581791,A4233,0,0
A81-A4233-7-4-39928581791,A81,39928581791,Ж.К. ГОЦЕ ДЕЛЧЕВ,,,A81739928581791,A4233,0,0
A81-A4234-9-9-39928581791,A81,39928581791,Ж.К. МЛАДОСТ-4,,,A81939928581791,A4234,0,0
A81-A4233-9-12-39928581791,A81,39928581791,Ж.К. ГОЦЕ ДЕЛЧЕВ,,,A81939928581791,A4233,0,0
A81-A4234-6-9-39928581791,A81,39928581791,Ж.К. МЛАДОСТ-4,,,A81639928581791,A4234,0,0
A81-A4234-1-15-39928581791,A81,39928581791,Ж.К. МЛАДОСТ-4,,,A81139928581791,A4234,0,0
A81-A4233-1-18-39928581791,A81,39928581791,Ж.К. ГОЦЕ ДЕЛЧЕВ,,,A81139928581791,A4233,0,0
A81-A4234-8-15-39928581791,A81,39928581791,Ж.К. МЛАДОСТ-4,,,A81839928581791,A4234,0,0
A81-A4234-6-17-39928581791,A81,39928581791,Ж.К. МЛАДОСТ-4,,,A81639928581791,A4234,0,0
TB8-TB18-5-6-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8540255675320,TB18,0,0
TB8-TB19-3-7-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8340255675320,TB19,0,0
TB8-TB19-3-17-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8340255675320,TB19,0,0
TB8-TB19-3-13-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8340255675320,TB19,0,0
TB8-TB19-1-19-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8140255675320,TB19,0,0
TB8-TB19-2-17-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8240255675320,TB19,0,0
TB8-TB19-3-27-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8340255675320,TB19,0,0
TB8-TB19-4-11-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8440255675320,TB19,0,0
TB8-TB19-1-13-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8140255675320,TB19,0,0
TB8-TB18-5-16-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8540255675320,TB18,0,0
TB8-TB18-4-12-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8440255675320,TB18,0,0
TB8-TB18-2-28-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8240255675320,TB18,0,0
TB8-TB19-2-19-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8240255675320,TB19,0,0
TB8-TB18-3-24-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8340255675320,TB18,0,0
TB8-TB18-1-6-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8140255675320,TB18,0,0
TB8-TB18-2-20-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8240255675320,TB18,0,0
TB8-TB110-5-2-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8540255675320,TB110,0,0
TB8-TB18-5-22-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8540255675320,TB18,0,0
TB8-TB19-1-25-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8140255675320,TB19,0,0
TB8-TB19-3-15-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8340255675320,TB19,0,0
TB8-TB19-3-9-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8340255675320,TB19,0,0
TB8-TB110-3-2-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8340255675320,TB110,0,0
TB8-TB18-4-6-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8440255675320,TB18,0,0
TB8-TB18-3-6-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8340255675320,TB18,0,0
TB8-TB18-5-10-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8540255675320,TB18,0,0
TB8-TB18-1-20-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8140255675320,TB18,0,0
TB8-TB19-1-17-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8140255675320,TB19,0,0
TB8-TB18-2-12-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8240255675320,TB18,0,0
TB8-TB19-2-13-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8240255675320,TB19,0,0
TB8-TB18-2-26-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8240255675320,TB18,0,0
TB8-TB18-3-12-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8340255675320,TB18,0,0
TB8-TB19-5-23-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8540255675320,TB19,0,0
TB36-TB1014-1-21-37758042990,TB36,37758042990,БУЛ. КН. МАРИЯ ЛУИЗА,,,TB36137758042990,TB1014,0,0
TB36-TB1014-2-5-37758042990,TB36,37758042990,БУЛ. КН. МАРИЯ ЛУИЗА,,,TB36237758042990,TB1014,0,0
TB36-TB1014-4-19-37758042990,TB36,37758042990,БУЛ. КН. МАРИЯ ЛУИЗА,,,TB36437758042990,TB1014,0,0
TB36-TB1013-1-14-37758042990,TB36,37758042990,Ж.К. ГОЦЕ ДЕЛЧЕВ,,,TB36137758042990,TB1013,0,0
TB8-TB19-1-5-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8140255675320,TB19,0,0
TB8-TB19-5-11-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8540255675320,TB19,0,0
TB8-TB18-1-8-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8140255675320,TB18,0,0
TB8-TB18-2-18-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8240255675320,TB18,0,0
TB8-TB110-2-2-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8240255675320,TB110,0,0
TB8-TB18-3-20-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8340255675320,TB18,0,0
TB36-TB1014-2-11-37758042990,TB36,37758042990,БУЛ. КН. МАРИЯ ЛУИЗА,,,TB36237758042990,TB1014,0,0
TB8-TB19-3-3-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8340255675320,TB19,0,0
TB8-TB18-3-10-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8340255675320,TB18,0,0
TB8-TB18-5-18-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8540255675320,TB18,0,0
TB8-TB110-6-2-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8640255675320,TB110,0,0
TB8-TB19-1-27-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8140255675320,TB19,0,0
TB8-TB19-2-3-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8240255675320,TB19,0,0
TB8-TB19-2-29-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8240255675320,TB19,0,0
TB8-TB19-2-15-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8240255675320,TB19,0,0
TB8-TB18-1-14-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8140255675320,TB18,0,0
TB8-TB19-3-25-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8340255675320,TB19,0,0
TB8-TB110-4-2-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8440255675320,TB110,0,0
TB8-TB19-2-23-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8240255675320,TB19,0,0
TB8-TB18-2-16-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8240255675320,TB18,0,0
TB8-TB18-6-8-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8640255675320,TB18,0,0
TB8-TB19-2-5-40255675320,TB8,40255675320,ПЛ. СТОЧНА ГАРА,,,TB8240255675320,TB19,0,0
TB36-TB1013-2-18-37758042990,TB36,37758042990,Ж.К. ГОЦЕ ДЕЛЧЕВ,,,TB36237758042990,TB1013,0,0
TB8-TB18-5-4-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8540255675320,TB18,0,0
TB8-TB18-1-4-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8140255675320,TB18,0,0
TB8-TB18-2-22-40255675320,TB8,40255675320,Ж.К. БОРОВО,,,TB8240255675320,TB18,0,0
A81-A4233-5-14-39928581791,A81,39928581791,Ж.К. ГОЦЕ ДЕЛЧЕВ,,,A81539928581791,A4233,0,0
A81-A4235-7-15-39928581791,A81,39928581791,Ж.К. МЛАДОСТ-4,,,A81739928581791,A4235,0,0
A81-A4233-1-6-39928581791,A81,39928581791,Ж.К. ГОЦЕ ДЕЛЧЕВ,,,A81139928581791,A4233,0,0
A81-A4234-3-7-39928581791,A81,39928581791,Ж.К. МЛАДОСТ-4,,,A81339928581791,A4234,0,0
A81-A4233-7-14-39928581791,A81,39928581791,Ж.К. ГОЦЕ ДЕЛЧЕВ,,,A81739928581791,A4233,0,0
A25-A1924-5-2-25669620370,A25,25669620370,БУЛ. ЦАР БОРИС ІІІ,,,A25525669620370,A1924,0,0
A25-A2233-2-4-25669620370,A25,25669620370,БУЛ. ЦАР БОРИС ІІІ,,,A25225669620370,A2233,0,0
A25-A1923-3-3-25669620370,A25,25669620370,БУЛ. ЦАР БОРИС ІІІ,,,A25325669620370,A1923,0,0
A25-A3987-1-3-25669620370,A25,25669620370,УЛ. БЯЛАТА ЧЕШМА,,,A25125669620370,A3987,0,0
A25-A1923-1-6-25669620370,A25,25669620370,БУЛ. ЦАР БОРИС ІІІ,,,A25125669620370,A1923,0,0
A25-A3987-3-20-25669620370,A25,25669620370,УЛ. БЯЛАТА ЧЕШМА,,,A25325669620370,A3987,0,0
A25-A1923-3-19-25669620370,A25,25669620370,БУЛ. ЦАР БОРИС ІІІ,,,A25325669620370,A1923,0,0
A25-A2233-2-6-25669620370,A25,25669620370,БУЛ. ЦАР БОРИС ІІІ,,,A25225669620370,A2233,0,0
A25-A2233-1-20-25669620370,A25,25669620370,БУЛ. ЦАР БОРИС ІІІ,,,A25125669620370,A2233,0,0
A25-A2233-3-9-25669620370,A25,25669620370,БУЛ. ЦАР БОРИС ІІІ,,,A25325669620370,A2233,0,0
A25-A4062-3-14-25669620370,A25,25669620370,ЗЛАТНИ МОСТОВЕ,,,A25325669620370,A4062,0,0
A25-A2233-3-15-25669620370,A25,25669620370,БУЛ. ЦАР БОРИС ІІІ,,,A25325669620370,A2233,0,0
A25-A2233-3-17-25669620370,A25,25669620370,БУЛ. ЦАР БОРИС ІІІ,,,A25325669620370,A2233,0,0
A25-A2233-2-10-25669620370,A25,25669620370,БУЛ. ЦАР БОРИС ІІІ,,,A25225669620370,A2233,0,0
A25-A4062-1-19-25669620370,A25,25669620370,ЗЛАТНИ МОСТОВЕ,,,A25125669620370,A4062,0,0
A25-A4062-3-8-25669620370,A25,25669620370,ЗЛАТНИ МОСТОВЕ,,,A25325669620370,A4062,0,0
A25-A4062-1-7-25669620370,A25,25669620370,ЗЛАТНИ МОСТОВЕ,,,A25125669620370,A4062,0,0
A25-A2233-5-8-25669620370,A25,25669620370,БУЛ. ЦАР БОРИС ІІІ,,,A25525669620370,A2233,0,0
A25-A4062-3-16-25669620370,A25,25669620370,ЗЛАТНИ МОСТОВЕ,,,A25325669620370,A4062,0,0
A25-A2233-4-6-25669620370,A25,25669620370,БУЛ. ЦАР БОРИС ІІІ,,,A25425669620370,A2233,0,0
A25-A2233-3-5-25669620370,A25,25669620370,БУЛ. ЦАР БОРИС ІІІ,,,A25325669620370,A2233,0,0
A25-A4062-3-4-25669620370,A25,25669620370,ЗЛАТНИ МОСТОВЕ,,,A25325669620370,A4062,0,0
A25-A2233-4-8-25669620370,A25,25669620370,БУЛ. ЦАР БОРИС ІІІ,,,A25425669620370,A2233,0,0
A25-A4062-1-9-25669620370,A25,25669620370,ЗЛАТНИ МОСТОВЕ,,,A25125669620370,A4062,0,0
A25-A4062-3-10-25669620370,A25,25669620370,ЗЛАТНИ МОСТОВЕ,,,A25325669620370,A4062,0,0
A25-A3987-1-21-25669620370,A25,25669620370,УЛ. БЯЛАТА ЧЕШМА,,,A25125669620370,A3987,0,0
A25-A2233-1-12-25669620370,A25,25669620370,БУЛ. ЦАР БОРИС ІІІ,,,A25125669620370,A2233,0,0
A25-A4062-1-15-25669620370,A25,25669620370,ЗЛАТНИ МОСТОВЕ,,,A25125669620370,A4062,0,0
A25-A4062-2-5-25669620370,A25,25669620370,ЗЛАТНИ МОСТОВЕ,,,A25225669620370,A4062,0,0
A25-A2233-1-10-25669620370,A25,25669620370,БУЛ. ЦАР БОРИС ІІІ,,,A25125669620370,A2233,0,0
A25-A4166-5-4-25669620370,A25,25669620370,Ж.К. КРАСНО СЕЛО,,,A25525669620370,A4166,0,0
A25-A1924-2-2-25669620370,A25,25669620370,БУЛ. ЦАР БОРИС ІІІ,,,A25225669620370,A1924,0,0
A25-A4062-3-12-25669620370,A25,25669620370,ЗЛАТНИ МОСТОВЕ,,,A25325669620370,A4062,0,0
A25-A1923-3-21-25669620370,A25,25669620370,БУЛ. ЦАР БОРИС ІІІ,,,A25325669620370,A1923,0,0
A25-A4062-1-13-25669620370,A25,25669620370,ЗЛАТНИ МОСТОВЕ,,,A25125669620370,A4062,0,0
A25-A4062-3-6-25669620370,A25,25669620370,ЗЛАТНИ МОСТОВЕ,,,A25325669620370,A4062,0,0
A25-A3987-3-18-25669620370,A25,25669620370,УЛ. БЯЛАТА ЧЕШМА,,,A25325669620370,A3987,0,0
A25-A2233-3-13-25669620370,A25,25669620370,БУЛ. ЦАР БОРИС ІІІ,,,A25325669620370,A2233,0,0
A25-A2233-1-14-25669620370,A25,25669620370,БУЛ. ЦАР БОРИС ІІІ,,,A25125669620370,A2233,0,0
A25-A4062-2-3-25669620370,A25,25669620370,ЗЛАТНИ МОСТОВЕ,,,A25225669620370,A4062,0,0
A25-A4062-5-3-25669620370,A25,25669620370,ЗЛАТНИ МОСТОВЕ,,,A25525669620370,A4062,0,0
A25-A4062-1-17-25669620370,A25,25669620370,ЗЛАТНИ МОСТОВЕ,,,A25125669620370,A4062,0,0
A25-A2233-1-18-25669620370,A25,25669620370,БУЛ. ЦАР БОРИС ІІІ,,,A25125669620370,A2233,0,0
A37-A3850-1-17-35987485260,A37,35987485260,Ж.К. ЛЕВСКИ Г,,,,A3850,0,0
A37-A3851-2-10-35987485260,A37,35987485260,ЗООПАРКА,,,,A3851,0,0
A25-A2233-1-16-25669620370,A25,25669620370,БУЛ. ЦАР БОРИС ІІІ,,,A25125669620370,A2233,0,0
A25-A2233-2-8-25669620370,A25,25669620370,БУЛ. ЦАР БОРИС ІІІ,,,A25225669620370,A2233,0,0
A37-A3850-4-9-35987485260,A37,35987485260,Ж.К. ЛЕВСКИ Г,,,,A3850,0,0
A37-A3850-4-19-35987485260,A37,35987485260,Ж.К. ЛЕВСКИ Г,,,,A3850,0,0
A37-A3850-4-3-35987485260,A37,35987485260,Ж.К. ЛЕВСКИ Г,,,,A3850,0,0
A37-A3850-3-5-35987485260,A37,35987485260,Ж.К. ЛЕВСКИ Г,,,,A3850,0,0
A37-A3850-3-15-35987485260,A37,35987485260,Ж.К. ЛЕВСКИ Г,,,,A3850,0,0
A37-A3851-4-10-35987485260,A37,35987485260,ЗООПАРКА,,,,A3851,0,0
